ASTATE,DISTRICT,TEHSIL,VILLAGE,TOTAL_OF_ROR,TOTAL_OF_LAND_OWNER,ROR_DATA_ENTRY_AS_OF_P_S,AVAILABILITY_OF_ROR_DISTRIBUTION_P_S,ROR_LINKAGE_WITH_AA_COMPLETED,ROR_LINKAGE_WITH_AA_ONGOING,OF_LAND_OWNER_HOLDERS_WHOSE_ROR_L_W_A,WHETHER_MUTATION_NOTICE_AND_MUTATION_WORKFLOW_A_C,ISSUANCE_OF_DIGITALLY_SIGNED_ROR,ICT_CHANNEL_OF_DISTRIBUTION_OF_ROR,STATUS_ENTRY_DATE,STATE_CODE,DISTRICT_CODE,TEHSIL_CODE,URL_DISTRICT,URL_TEHSIL
UTTAR PRADESH,Agra,Kheragarh,Ladukhera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Lahchora,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Lakhanpura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Lalpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,mahaw,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mahdewa,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mahua Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mangalpur Bantara,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,mewala,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mewali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mihawa,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mohanpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Motipura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Mukhrai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Murkia,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nadim,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Duleh Khan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Inami,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Kasimpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Kisana,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Mohare,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Santhal,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Udaiya,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nagla Virbhan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nasaua,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nauni,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nayagaon,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Nimena,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Noharika,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pachmori,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pahari Kalan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pahari Khurd,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pai Ghusiyan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pairatia,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Panota,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Patparganj,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pipretha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Pusenta,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Raghupura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Rahalai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Rajpura,1,0,Completed,Done,0,0,0,Done,Done,"CSC, Online, CSC, Kiosk, Any Other",2023-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Rasulpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Richhoha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Rithori,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Roodhau,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sadupura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Saiyan,1,0,Completed,Done,0,0,0,Done,Done,"CSC, Online, CSC, Kiosk, Any Other",2023-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Salahnagar Barbar,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sarai Ahmad,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sarenda,2,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sarendhi,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sekhupur Nagla,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Shahganj,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Shahpur Jagner,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Shahpur Nadim,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Shahpur Rakauli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sherpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Siarmau,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sikandar Pur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Silokhar,1,0,Completed,Done,0,0,0,Done,Done,"CSC, CSC, Any Other",2023-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Singaicha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Singrawali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sitouli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Soni Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Sora,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Soun,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Syial Pahari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Taharpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Tantpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Tarhat,1,0,Completed,Done,0,0,0,Done,Done,"CSC, CSC",2023-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Tehra,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Thansera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Thapenra,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Udena,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Untgiri,1,0,Completed,Done,0,0,0,Done,Done,"CSC, CSC, Kiosk",2023-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,Usarra,1,0,Completed,Done,1,0,0,Done,Done,"CSC, CSC",2023-04-21,9,146,768,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kiraoli,Aarazi imlak,1,0,Completed,Done,0,0,0,Done,Done,"CSC, CSC",2022-06-03,9,146,767,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=767,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
